stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
410000016189,,"Calf Close Lane Shops",,54.959257,-1.47841,,,,,,
410000016190,,"Hedworth Heron Foods",,54.956707,-1.476616,,,,,,
410000016124,,"Hedworth Lane-West View",,54.953203,-1.470697,,,,,,
410000016125,,"Hedworth Lane-Front Street",,54.952723,-1.467659,,,,,,
410000016126,,"North Road-Hedworth Lane",,54.953442,-1.463699,,,,,,
410000016127,,"North Road-Hedworth House",,54.950898,-1.463358,,,,,,
410000016935,,"Boldon ASDA Cotswold Lane",,54.949546,-1.462658,,,,,,
410000016128,,"Boldon ASDA North Road",,54.947343,-1.460252,,,,,,
410000016129,,"North Road-Boldon Drive",,54.944678,-1.456978,,,,,,
410000016130,,"West Boldon Rectory Bank Top",,54.943648,-1.455774,,,,,,
410000017024,,"West Boldon Bank Top",,54.942804,-1.453959,,,,,,
410000017025,,"West Boldon Bank Top",,54.942896,-1.452381,,,,,,
410000017026,,"Western Terrace-Mill Villas",,54.945009,-1.448731,,,,,,
410000017027,,"Western Terrace-Hardie Drive",,54.945588,-1.443743,,,,,,
410000017028,,"Front Street-Black Bull",,54.945699,-1.438433,,,,,,
410000017029,,"Front Street-Grey Horse",,54.945063,-1.433072,,,,,,
410000017030,,"East Boldon Black's Corner",,54.944215,-1.426684,,,,,,
410000017031,,"Sunderland Road-Green Lane",,54.943071,-1.422251,,,,,,
410000017032,,"Sunderland Road-Greyhound Stadium",,54.93875,-1.407656,,,,,,
410000017033,,"Newcastle Road-Nine Wells Gardens",,54.936456,-1.399855,,,,,,
410000017927,,"Newcastle Road-Herbert Terrace",,54.934865,-1.394369,,,,,,
410000017012,,"Newcastle Road-Haversham Park",,54.933938,-1.392198,,,,,,
410000024026,,"Newcastle Road-Cairns Road",,54.93099,-1.390385,,,,,,
410000024027,,"Fulwell The Grange",,54.926677,-1.388625,,,,,,
410000024028,,"Newcastle Road-Monkwearmouth Hospital",,54.924218,-1.387554,,,,,,
410000024029,,"Newcastle Road-Wearmouth Drive",,54.920749,-1.385641,,,,,,
410000024030,,"Newcastle Road-Lochmaren Terrace",,54.917954,-1.383796,,,,,,
410000024031,,"Newcastle Road-Tesco",,54.916593,-1.382959,,,,,,
410000024906,,Wheatsheaf,,54.914325,-1.382385,,,,,,
410000024S01,,"St Mary's Boulevard / City Hall",,54.908104,-1.383666,,,,,,
410000024S34,,"St Mary's Boulevard",,54.907658,-1.387993,,,,,,
410000041041,,"Prudhoe Street",,55.005532,-1.448668,,,,,,
410000041042,,"Howdon Road-Thrift Street",,55.004058,-1.450626,,,,,,
410000041979,,"Howdon Road-Penman Place",,55.002832,-1.4518,,,,,,
410000041043,,"Howdon Road-Leisure Centre",,55.001592,-1.45374,,,,,,
410000010072,,"Howdon Road-Smiths Park",,55.000129,-1.458371,,,,,,
410000010073,,"Howdon Road-Earl Grey Way",,54.998195,-1.463837,,,,,,
410000010074,,"Howdon Road / Hayhole Road",,54.99627,-1.469678,,,,,,
410000010075,,"Howdon Road-Depot Entrance",,54.995161,-1.475053,,,,,,
410000010939,,"Howdon Road",,54.995124,-1.478993,,,,,,
410000016261,,"Howard Street-Seine Court",,54.978486,-1.484177,,,,,,
410000010541,,"Howard Street-Exchange",,54.978998,-1.488435,,,,,,
4100024PARQS,,"Sunderland Interchange 'Stand Q'",,54.902803,-1.385696,,,,,,
4100024PARPS,,"Sunderland Interchange 'Stand P'",,54.902829,-1.385399,,,,,,
3100Y93963A,,"Hexham Bus Station 'Stand A'",,54.970321,-2.095787,,,,,,
3100Y941639,,"Hexham General Hospital",,54.970216,-2.091788,,,,,,
3100Y946639,,Woodlands,,54.969862,-2.084648,,,,,,
3100Y952638,,"Eastwood Grange",,54.969508,-2.076478,,,,,,
3100Y957638,,"Mole Country Store",,54.969144,-2.068464,,,,,,
3100Y961639,,Widehaugh,,54.970046,-2.061874,,,,,,
3100Y967639,,"Dilston Park",,54.970329,-2.052736,,,,,,
3100Y978636,,"Main Road",,54.96728,-2.034988,,,,,,
3100Y983638,,Cemetery,,54.96916,-2.026836,,,,,,
3100Y987640,,"Corbridge Bridge End",,54.970545,-2.020823,,,,,,
3100Y988644,,"Corbridge Market Square",,54.974535,-2.020341,,,,,,
3100Y989644,,"Corbridge Hill Street",,54.974589,-2.018857,,,,,,
3100Y989637,,"Corbridge Station Road",,54.968398,-2.018573,,,,,,
3100Y993632,,"Reivers End",,54.963573,-2.01287,,,,,,
3100Y996630,,"Farnley Grange",,54.962199,-2.007622,,,,,,
3100Z000628,,"Clydesdale Cottage",,54.960492,-2.001125,,,,,,
3100Z005625,,"Farnley Gate",,54.957634,-1.993473,,,,,,
3100Z008621,,"Beauclerc Road End",,54.954192,-1.988805,,,,,,
3100Z011617,,"Riding Grange",,54.950426,-1.98253,,,,,,
3100Z018615,,"Riding Mill The Wellington",,54.947611,-1.972508,,,,,,
3100Z021615,,"The Old Orchard",,54.948176,-1.967262,,,,,,
3100Z036616,,"Low Shilford",,54.948627,-1.94656,,,,,,
3100Z046613,,"Broomleyhope Wood",,54.945977,-1.929563,,,,,,
3100Z051612,,"Bywell Road Rnd",,54.945944,-1.920774,,,,,,
3100Z054612,,"Stocksfield Station",,54.946355,-1.917229,,,,,,
3100Z057615,,"Broomley First School",,54.948328,-1.911433,,,,,,
3100Z062612,,Cottages,,54.946112,-1.904272,,,,,,
3100Z065613,,"Branch End Garage",,54.947033,-1.897885,,,,,,
3100Z070617,,"West Mickley",,54.950406,-1.891412,,,,,,
3100Z075620,,Crossroads,,54.953383,-1.884269,,,,,,
3100Z077622,,"Masonic Hall",,54.954197,-1.880378,,,,,,
3100Z083625,,"Eltringham Road",,54.957054,-1.871625,,,,,,
3100Z084625,,"Dene Terrace",,54.957554,-1.868625,,,,,,
3100Z087626,,"Prospect Terrace",,54.958054,-1.865594,,,,,,
3100Z090628,,Cemetery,,54.960357,-1.85934,,,,,,
3100Z093629,,"West Road",,54.961249,-1.854324,,,,,,
3100Z095630,,"Prudhoe Front Street",,54.961561,-1.852105,,,,,,
3100Z097629,,"Prudhoe Front Street",,54.961368,-1.848623,,,,,,
3100Z101630,,"Waterworld Baths",,54.961397,-1.842548,,,,,,
3100Z103630,,"Stonyflat Bank",,54.961257,-1.838909,,,,,,
3100Z105629,,"Priestclose Cottages",,54.960948,-1.836006,,,,,,
3100Z110628,,"Main Gate",,54.959716,-1.829218,,,,,,
410000012013,,"Hexham Road-Stanleyburn",,54.958321,-1.821634,,,,,,
410000012014,,"Hexham Road-West Wood",,54.958944,-1.811621,,,,,,
410000012017,,"Hexham Road-Wishing Well",,54.960305,-1.80262,,,,,,
410000012018,,"Hexham Road-Tenter Hills",,54.962499,-1.798283,,,,,,
410000012019,,"Main Road-St Agnes Church",,54.964687,-1.795507,,,,,,
410000012020,,"Crawcrook St Agnes Gardens",,54.965878,-1.793049,,,,,,
410000012021,,"Crawcrook Fox & Hounds",,54.967171,-1.786904,,,,,,
410000012022,,"Main Street-Emmaville",,54.968771,-1.782288,,,,,,
410000012023,,"Main Road-Barmoor Terrace",,54.970585,-1.776701,,,,,,
410000012024,,"Thorp Academy",,54.971713,-1.774211,,,,,,
410000012025,,"Main Road-Blackhouse Lane",,54.972663,-1.768332,,,,,,
410000013015,,"Ryton Church",,54.972903,-1.762098,,,,,,
410000013016,,"Ryton Co-op",,54.972916,-1.759551,,,,,,
410000013017,,"Stella Bank-Runhead",,54.972439,-1.750212,,,,,,
410000013018,,"Stella Road-High Hedgefield",,54.972378,-1.746776,,,,,,
410000013019,,"Stella Road-Hedgefield Terrace",,54.972352,-1.743136,,,,,,
410000013020,,"Stella Road-Hedgefield Avenue",,54.971833,-1.739844,,,,,,
410000013021,,"Stella Board Inn",,54.970686,-1.732837,,,,,,
410000013022,,"Stella Road-Stella Hall Drive",,54.969361,-1.727176,,,,,,
410000013023,,"Stella Road-Garage",,54.967256,-1.722208,,,,,,
4100013BLACS,,"Blaydon Bus Station 'Stand C'",,54.964953,-1.713243,,,,,,
410000013914,,"Blaydon Bus Link",,54.965126,-1.710571,,,,,,
410000013025,,"Chainbridge Road-Railway Crossing",,54.966226,-1.704424,,,,,,
410000013026,,"Blaydon Haugh Industrial Estate",,54.966184,-1.702207,,,,,,
410000014977,,"Riverside Way-Clasper Way",,54.962583,-1.681665,,,,,,
410000015999,,Pipewellgate,,54.966615,-1.606972,,,,,,
410000014907,,"The Close",,54.96733,-1.611308,,,,,,
41000008NC92,,"Newcastle Central Station 'Stop D'",,54.968853,-1.61851,,,,,,
410000014978,,"Riverside Way-Clasper Way",,54.962343,-1.682682,,,,,,
410000013002,,"Chainbridge Road Industrial Estate",,54.965768,-1.70082,,,,,,
410000013003,,"Blaydon Railway Crossings",,54.965439,-1.706039,,,,,,
410000013913,,"Blaydon Bus Link",,54.964964,-1.710259,,,,,,
4100013BLABS,,"Blaydon Bus Station 'Stand B'",,54.964899,-1.713415,,,,,,
410000013006,,"Stella Road-Cowans Bank",,54.966489,-1.720916,,,,,,
410000013007,,"Stella Road-Stella Hall Drive",,54.968911,-1.726648,,,,,,
410000013008,,"Stella Board Inn",,54.970332,-1.731371,,,,,,
410000013009,,"Stella Road-Hedgefield Avenue",,54.971897,-1.740499,,,,,,
410000013010,,"Stella Road-Hedgefield Terrace",,54.972365,-1.745027,,,,,,
410000013011,,"Stella Road-High Hedgefield",,54.972334,-1.747151,,,,,,
410000013012,,"Main Road-Runhead Estate",,54.972717,-1.754194,,,,,,
410000013013,,"Ryton Co-op",,54.972818,-1.759724,,,,,,
410000013014,,"Ryton Church",,54.972772,-1.764036,,,,,,
410000012001,,"Main Road-Woodside Road",,54.972496,-1.770255,,,,,,
410000012002,,"Thorp Academy",,54.971837,-1.773445,,,,,,
410000012003,,"Main Road-Barmoor Terrace",,54.970558,-1.776592,,,,,,
410000012004,,"Main Street-Meadow Lane",,54.968565,-1.782726,,,,,,
410000012005,,"Crawcrook Fox & Hounds",,54.966867,-1.787859,,,,,,
410000012006,,"Crawcrook Crossroads",,54.96611,-1.791955,,,,,,
410000012007,,"Main Road-Stoneylea Close",,54.963997,-1.79637,,,,,,
410000012008,,"Hexham Road-Old Main Street",,54.962113,-1.798503,,,,,,
410000012009,,"Hexham Road-Coalway Lane",,54.960849,-1.800275,,,,,,
410000012010,,"Hexham Road-Bradley Park",,54.959242,-1.806763,,,,,,
410000012012,,"Hexham Road-West Wood",,54.95868,-1.815089,,,,,,
410000012975,,"Hexham Road-Stanleyburn",,54.958134,-1.822697,,,,,,
3100Z109628,,"Main Gate",,54.959771,-1.829951,,,,,,
3100Z106629,,"Priestclose Cottages",,54.960849,-1.835944,,,,,,
3100Z104629,,"Stonyflat Bank",,54.961131,-1.838566,,,,,,
3100Z101629,,"Waterworld Baths",,54.961236,-1.843548,,,,,,
3100Z098629,,"Prudhoe Front Street",,54.961206,-1.84803,,,,,,
3100Z096629,,"Front Street-Post Office",,54.961478,-1.850262,,,,,,
3100Z094630,,"Prudhoe Dr Syntax",,54.961113,-1.853387,,,,,,
3100Z091628,,Cemetery,,54.960293,-1.859059,,,,,,
3100Z088626,,"Prospect Terrace",,54.958385,-1.864,,,,,,
3100Z085625,,"Dene Terrace",,54.957572,-1.868016,,,,,,
3100Z083624,,"Eltringham Road",,54.956588,-1.872798,,,,,,
3100Z077621,,"Masonic Hall",,54.954089,-1.880363,,,,,,
3100Z075621,,Crossroads,,54.953418,-1.883394,,,,,,
3100Z071617,,"West Mickley",,54.950531,-1.890975,,,,,,
3100Z066613,,"Branch End Garage",,54.946198,-1.898964,,,,,,
3100Z062611,,Cottages,,54.94533,-1.90354,,,,,,
3100Z057614,,"Broomley First School",,54.947951,-1.912043,,,,,,
3100Z055613,,"Stocksfield Station",,54.946489,-1.916183,,,,,,
3100Z051611,,"Bywell Road Rnd",,54.945307,-1.922149,,,,,,
3100Z046612,,"Broomleyhope Wood",,54.946004,-1.930983,,,,,,
3100Z036615,,"Low Shilford",,54.948474,-1.946107,,,,,,
3100Z021614,,"The Old Orchard",,54.94805,-1.967715,,,,,,
3100Z018613,,"Riding Mill The Wellington",,54.947467,-1.97204,,,,,,
3100Z012616,,"Riding Grange",,54.9503,-1.982233,,,,,,
3100Z007621,,"Beauclerc Road End",,54.954372,-1.989258,,,,,,
3100Z004625,,"Farnley Gate",,54.958011,-1.994457,,,,,,
3100Y999628,,"Clydesdale Cottage",,54.960555,-2.001547,,,,,,
3100Y995630,,"Farnley Grange",,54.962253,-2.008216,,,,,,
3100Y992632,,"Reivers End",,54.963618,-2.013339,,,,,,
3100Y989636,,"Corbridge Station Road",,54.967419,-2.018744,,,,,,
3100Y987639,,"Corbridge Bridge End",,54.970366,-2.021089,,,,,,
3100Y983637,,Cemetery,,54.969196,-2.026196,,,,,,
3100Y977635,,"Main Road",,54.966678,-2.036706,,,,,,
3100Y966639,,"Dilston Park",,54.970257,-2.053158,,,,,,
3100Y960639,,Widehaugh,,54.969866,-2.06253,,,,,,
3100Y956638,,"Mole Country Store",,54.969045,-2.06873,,,,,,
3100Y951638,,"Eastwood Grange",,54.969399,-2.077415,,,,,,
3100Y945639,,Woodlands,,54.969825,-2.085804,,,,,,
3100Y943639,,"Dean View House",,54.969984,-2.089382,,,,,,
3100Y942639,,"Hexham General Hospital",,54.97016,-2.094084,,,,,,
410000012063,,"Greenside Road (at Dale View Gardens)",,54.962862,-1.789395,,,,,,
410000012064,,"Greenside Road-Jubilee Terrace",,54.965714,-1.79116,,,,,,
410000012078,,"Rockwood Hill Estate Green",,54.951381,-1.791437,,,,,,
410000012081,,"Rockwood Hill Estate",,54.952109,-1.791762,,,,,,
410000012082,,"Rockwood Hill Estate",,54.952697,-1.788667,,,,,,
410000012045,,"Greenside Pack Horse",,54.953721,-1.783415,,,,,,
410000012083,,"Lead Road-Bells Cottages",,54.954711,-1.779241,,,,,,
410000012084,,"Lead Road-Dyke Heads Lane",,54.95489,-1.77404,,,,,,
410000012085,,"Folly Rose & Crown",,54.955727,-1.769772,,,,,,
410000013126,,"Lead Lane-Folly Farm",,54.956879,-1.765659,,,,,,
410000012065,,"Folly Lane-Alma Terrace",,54.957691,-1.767559,,,,,,
410000012066,,"Folly Lane-Dyke Head",,54.958547,-1.773535,,,,,,
410000012048,,"Woodside Lane-Maiden Lane",,54.961169,-1.777519,,,,,,
410000012049,,Woodside,,54.962638,-1.774918,,,,,,
410000012050,,"Woodside Green Grove",,54.964198,-1.77277,,,,,,
410000019035,,"Blackhall Mill River View",,54.906054,-1.819136,,,,,,
410000019022,,"Blackhall Mill Chopwell Road",,54.906925,-1.812769,,,,,,
410000019974,,"Mill Road-West Crescent",,54.909928,-1.814127,,,,,,
410000019023,,"Mill Road-Pear Tree Terrace",,54.911736,-1.81493,,,,,,
410000019975,,"Mill Road-Moorland View",,54.914291,-1.817102,,,,,,
410000019024,,"Mill Road-Chopwell Farm",,54.91503,-1.818612,,,,,,
410000019C03,,"Chopwell Bus Stand",,54.918705,-1.818143,,,,,,
410000019978,,"South Road-Parkside Court",,54.919426,-1.813928,,,,,,
410000019980,,"South Road-Mersey Street",,54.919555,-1.809824,,,,,,
410000019977,,"Chopwell East Street",,54.918938,-1.805958,,,,,,
410000019981,,"South Road-Mersey Street",,54.919483,-1.809965,,,,,,
410000019979,,"South Road-Blyth Street",,54.91955,-1.812663,,,,,,
410000019025,,"Derwent Street",,54.92039,-1.815234,,,,,,
410000019026,,"Hall Farm",,54.922597,-1.812961,,,,,,
410000019027,,"Derwent View",,54.925183,-1.805709,,,,,,
410000019028,,"Horsegate Bank",,54.930745,-1.805433,,,,,,
410000019029,,"Clayton Terrace Road-Townley Terrace",,54.934141,-1.79418,,,,,,
410000019030,,"Glossop Street-Howard Terrace",,54.933705,-1.786035,,,,,,
410000019031,,"High Spen Bute Arms",,54.931841,-1.784016,,,,,,
410000019012,,"Collingdon Road-Collingdon Gardens",,54.934444,-1.782629,,,,,,
410000012901,,"High Spen Strothers Road",,54.935892,-1.78323,,,,,,
410000012043,,"High Spen Bus Stand",,54.936448,-1.782275,,,,,,
410000012044,,"Spen Lane",,54.944063,-1.784232,,,,,,
410000012071,,"Greenside Pack Horse",,54.953211,-1.784417,,,,,,
410000012074,,"Lead Road-Sunny Brae",,54.95184,-1.786845,,,,,,
410000012075,,"Lead Road-Cameron's Cottages",,54.950219,-1.789632,,,,,,
410000012046,,"Woodside Lane-Heathfield Gardens",,54.955291,-1.78197,,,,,,
410000012047,,"Woodside Lane-Greenside Road",,54.957466,-1.781912,,,,,,
410000012062,,"Greenside Road",,54.959239,-1.78351,,,,,,
410000012058,,"Greenside Road-Jubilee Terrace",,54.965389,-1.79074,,,,,,
410000012059,,"Greenside Road (at Dale View Gardens)",,54.962322,-1.788882,,,,,,
410000012060,,"Greenside Road",,54.958924,-1.782981,,,,,,
410000012061,,"Greenside Road-Church",,54.958023,-1.781862,,,,,,
410000012039,,"Woodside Lane-Heathfield Gardens",,54.95504,-1.781893,,,,,,
410000012902,,"Fairfields Manor Estate",,54.96264,-1.780884,,,,,,
410000012035,,"Woodside Green Grove",,54.963355,-1.773508,,,,,,
410000012036,,Woodside,,54.962002,-1.775749,,,,,,
410000012037,,"Folly Lane-Woodside Lane",,54.960558,-1.777225,,,,,,
410000012067,,"Folly Lane-Dyke Head",,54.958312,-1.772631,,,,,,
410000013162,,"Folly Lane-Alma Terrace",,54.957598,-1.765702,,,,,,
410000013125,,"Lead Road-Croxdale Terrace",,54.95653,-1.766692,,,,,,
410000012068,,"Folly Rose & Crown",,54.955566,-1.770132,,,,,,
410000012069,,"Lead Road-Burnhills Gardens",,54.954658,-1.7749,,,,,,
410000012070,,"Lead Road-Whitley Close",,54.954631,-1.77946,,,,,,
410000012040,,"Greenside Pack Horse",,54.953039,-1.784028,,,,,,
410000012041,,"Spen Lane",,54.944053,-1.783951,,,,,,
410000019001,,"Collingdon Road-Post Office",,54.933302,-1.782073,,,,,,
410000019002,,"High Spen Bute Arms",,54.931443,-1.782864,,,,,,
410000019900,,"High Spen Glossop Street",,54.932372,-1.784747,,,,,,
410000019013,,"Glossop Street-East Street",,54.934057,-1.786892,,,,,,
410000019014,,"Clayton Terrace Road-Townley Terrace",,54.934097,-1.794726,,,,,,
410000019015,,"Horsegate Bank",,54.930124,-1.805202,,,,,,
410000019016,,"Derwent View",,54.925164,-1.805491,,,,,,
410000019017,,"Hall Road-West View",,54.922202,-1.813493,,,,,,
410000019018,,"Derwent Street",,54.920003,-1.815173,,,,,,
410000019019,,"Mill Road-Chopwell Farm",,54.915011,-1.81805,,,,,,
410000019976,,"Mill Road",,54.913526,-1.816373,,,,,,
410000019020,,"Mill Road-East Terrace",,54.91125,-1.81448,,,,,,
410000019021,,"Blackhall Mill Chopwell Road",,54.906664,-1.812551,,,,,,
3100Z087635,,"Prudhoe Rail Interchange",,54.965853,-1.864522,,,,,,
3100Z091633,,"Prudhoe Castle",,54.964013,-1.858562,,,,,,
3100Z093632,,"Western Avenue",,54.963372,-1.855847,,,,,,
3100Z095631,,"Station Road Top",,54.962226,-1.851556,,,,,,
3100Z103926,,"Tyne View Retail Park",,54.968779,-1.839207,,,,,,
3100Z101638,,"Dukes Court",,54.968613,-1.842691,,,,,,
3100Z097637,,"Princess Court",,54.967901,-1.84863,,,,,,
3100Z092635,,"Essity Factory",,54.966599,-1.856397,,,,,,
3100Z093631,,"Western Avenue",,54.963282,-1.855863,,,,,,
3100Z091632,,"Prudhoe Castle",,54.964041,-1.858952,,,,,,
3100Z094653,,"Essity Factory",,54.967431,-1.85377,,,,,,
3100Z098637,,"Princess Court",,54.968223,-1.847066,,,,,,
3100Z101637,,"Dukes Court",,54.968658,-1.843269,,,,,,
41000008NC90,,"Newcastle Central Station 'Stop F'",,54.968694,-1.619214,,,,,,
4100008NC101,,"Railway Street-Newcastle Arena",,54.965898,-1.621786,,,,,,
410000014651,,"Scotswood Road-Newcastle College",,54.964799,-1.626592,,,,,,
410000014653,,"Scotswood Road-Dunn Street",,54.963355,-1.633446,,,,,,
410000014657,,"Scotswood Road-Brunel Terrace",,54.962694,-1.640808,,,,,,
410000014693,,"William Armstrong Drive-Monarch Road",,54.961707,-1.644611,,,,,,
410000014695,,"Newcastle Business Park",,54.962168,-1.648574,,,,,,
410000014697,,"Business Park British Airways",,54.963062,-1.653049,,,,,,
410000014663,,"Scotswood Road-Amelia Walk",,54.964656,-1.657502,,,,,,
410000014665,,"Scotswood Road-Whitehouse Road",,54.965549,-1.665351,,,,,,
410000014667,,"Scotswood Road-Paradise",,54.965759,-1.66966,,,,,,
410000014669,,"Whitehouse Enterprise Centre",,54.966086,-1.674202,,,,,,
410000014673,,"Scotswood Road-Vickers",,54.967179,-1.683315,,,,,,
410000014675,,"Scotswood Bridge",,54.967875,-1.688293,,,,,,
410000013001,,"Chainbridge Road-Scotswood Bridge",,54.965745,-1.69162,,,,,,
4100013BLAAS,,"Blaydon Bus Station 'Stand A'",,54.964938,-1.713821,,,,,,
410000013041,,"Shibdon Road / Foot of Blaydon Bank",,54.963935,-1.712344,,,,,,
410000013058,,"Shibdon Bank / Hazel Road",,54.958267,-1.709589,,,,,,
410000013059,,"Shibdon Bank-Park Terrace",,54.956288,-1.712149,,,,,,
410000013060,,"Beech Terrace",,54.955997,-1.714602,,,,,,
410000013061,,"Axwell View-Parkside Avenue",,54.954684,-1.718328,,,,,,
410000013062,,"Axwell View",,54.952032,-1.717644,,,,,,
410000013063,,"Park Lane-Parkhead Primary School",,54.950366,-1.719951,,,,,,
410000013064,,"Parkhead Estate South Ullswater Crescent",,54.949872,-1.723951,,,,,,
410000013943,,"Park Lane-Buttermere Cres",,54.950293,-1.727383,,,,,,
410000013203,,"Snook Hill Estate",,54.949376,-1.731402,,,,,,
410000060116,,"Hanover Estate Shops (Hail & Ride)",,54.949945,-1.736706,,,,,,
4100013WINBS,,"Winlaton Bus Station 'Stand B'",,54.955138,-1.727944,,,,,,
410000013091,,"Blaydon Bank-Alice Street",,54.957065,-1.721841,,,,,,
410000013116,,"Wylam View",,54.957635,-1.723789,,,,,,
410000013117,,"Heddon View",,54.958787,-1.724312,,,,,,
410000013095,,"Back Lane-Heddon View",,54.959811,-1.724383,,,,,,
410000013134,,"North Street",,54.955995,-1.729515,,,,,,
410000013202,,"Snook Hill Coldstream Drive",,54.949475,-1.731526,,,,,,
410000013944,,"Park Lane-Thirlmere Crescent",,54.950472,-1.726945,,,,,,
410000013065,,"Parkhead Estate South Ullswater Crescent",,54.950025,-1.724012,,,,,,
410000013066,,"Park Lane-Parkhead Primary School",,54.950724,-1.719339,,,,,,
410000013067,,"Axwell View",,54.952293,-1.71797,,,,,,
410000013068,,"Axwell View-East Park Gardens",,54.954073,-1.718254,,,,,,
410000013069,,"Shibdon Bank-Hawthorn Road",,54.955646,-1.718446,,,,,,
410000013070,,"Beech Terrace",,54.956071,-1.71582,,,,,,
410000013071,,"Shibdon Bank-Park Terrace",,54.956602,-1.711928,,,,,,
410000013072,,"Shibdon Bank / Hazel Road",,54.958761,-1.709117,,,,,,
410000013919,,"Shibdon Road-Shibdon Bank Foot",,54.960216,-1.705296,,,,,,
410000013079,,"Shibdon Road-Larch Road",,54.962934,-1.710555,,,,,,
410000013040,,"Shibdon Road / Foot of Blaydon Bank",,54.964396,-1.713465,,,,,,
4100013BLADS,,"Blaydon Bus Station 'Stand D'",,54.965062,-1.713617,,,,,,
410000013027,,"Scotswood Bridge South End",,54.965934,-1.695602,,,,,,
410000014672,,"Scotswood Bridge",,54.968393,-1.68718,,,,,,
410000014670,,"Scotswood Road-Vickers",,54.967413,-1.683267,,,,,,
410000014668,,"Whitehouse Enterprise Centre",,54.966011,-1.669736,,,,,,
410000014664,,"Scotswood Road-Whitehouse Road",,54.965222,-1.660793,,,,,,
410000014696,,"Business Park British Airways",,54.962996,-1.651941,,,,,,
410000014694,,"Newcastle Business Park",,54.962303,-1.648636,,,,,,
410000014692,,"William Armstrong Drive-Monarch Road",,54.96186,-1.644376,,,,,,
410000014658,,"Scotswood Road-Armstrong Drive",,54.962936,-1.640649,,,,,,
410000014654,,"Scotswood Road-Park Road",,54.963598,-1.633662,,,,,,
410000014652,,"Scotswood Road-Newcastle College",,54.964971,-1.626934,,,,,,
41000008NC99,,"Railway Street-Newcastle Arena",,54.965335,-1.622869,,,,,,
410000014662,,"Scotswood Road-Amelia Road",,54.964614,-1.655456,,,,,,
13001493F,,"Spen Street",,54.866947,-1.697812,,,,,,
13001492E,,"Tees Crescent",,54.864988,-1.697936,,,,,,
13001510B,,"Avon Road-Tyne Road",,54.863437,-1.695875,,,,,,
13001511B,,"Avon Road",,54.864479,-1.692003,,,,,,
13001512B,,"Avon Road-Durham Road",,54.865435,-1.689924,,,,,,
13001292D,,"Durham Road",,54.863926,-1.686508,,,,,,
13001291D,,"South Stanley St Stephen's Church",,54.861381,-1.682571,,,,,,
13001290D,,"Aged Miners Homes",,54.857684,-1.677724,,,,,,
13001277D,,"Garden Terrace",,54.855835,-1.675013,,,,,,
13001276D,,"Craghead Punch Bowl",,54.8531,-1.670658,,,,,,
13001586D,,"Craghead County School",,54.851699,-1.667788,,,,,,
13001587E,,"St Thomas Church",,54.850093,-1.665356,,,,,,
13002410E,,"Charlaw Inn",,54.84462,-1.655544,,,,,,
13002409C,,Claytonville,,54.843554,-1.650399,,,,,,
13002408C,,"Beechville Club",,54.84281,-1.645033,,,,,,
13002407D,,"Grange Villa Road End",,54.841948,-1.638953,,,,,,
13002105E,,Braeside,,54.836446,-1.632291,,,,,,
13002106E,,"Edmondsley Crossroads",,54.834934,-1.631527,,,,,,
13002107D,,"Front Street",,54.830929,-1.62954,,,,,,
13002108E,,"Melbourne Villas",,54.828026,-1.629566,,,,,,
13002109E,,"Cross Lane",,54.825915,-1.629601,,,,,,
13002110F,,"Lingey Close",,54.824407,-1.630346,,,,,,
13002111D,,"St Bede's RC Church",,54.821126,-1.629909,,,,,,
13002112D,,"Sacriston Heron Foods",,54.818945,-1.627875,,,,,,
13002116C,,"Findon Hill Post Box",,54.815341,-1.622088,,,,,,
13002117D,,"Findon Hill Top",,54.813385,-1.620193,,,,,,
13005012D,,"Findon Lodge",,54.808323,-1.616413,,,,,,
13005013D,,"Lane Ends",,54.804186,-1.609669,,,,,,
13005014D,,"Framwellgate Moor New College",,54.793215,-1.596524,,,,,,
13005017D,,"Dryburn Road",,54.791382,-1.593805,,,,,,
13005288E,,"University Hospital of North Durham",,54.788656,-1.590256,,,,,,
13005289D,,"Dryburn Hospital-Old Entrance",,54.786916,-1.588718,,,,,,
13005290D,,"Durham County Hall",,54.785473,-1.5871,,,,,,
13005003E,,"Durham St Leonard's School",,54.782827,-1.585852,,,,,,
13005001E,,"Wharton Park",,54.780324,-1.584696,,,,,,
13005528F,,"Durham Bus Station 'Stand F'",,54.777269,-1.58196,,,,,,
13001590B,,"Consett Bus Station 'Stand B'",,54.852891,-1.831989,,,,,,
13001591A,,"Consett Leisure Centre / Consett Academy",,54.858714,-1.831856,,,,,,
13001571D,,"Number One Roundabout",,54.861065,-1.829354,,,,,,
13001570D,,"Grove Cottage",,54.860001,-1.826726,,,,,,
13001569C,,"Adult Training Centre",,54.859025,-1.823287,,,,,,
13001777B,,"Leadgate Road Service Station",,54.858602,-1.817042,,,,,,
13001567C,,"Leadgate The Wheatsheaf",,54.859327,-1.808783,,,,,,
13001645H,,"Leadgate Eden Miners' Hall",,54.86014,-1.805897,,,,,,
13001728B,,"Pont Head Estate-Tunstall Grove",,54.862798,-1.804763,,,,,,
13001729B,,"Pont Head Estate Tweed Avenue",,54.863979,-1.801532,,,,,,
13001749B,,"Old Eden Colliery",,54.863335,-1.792374,,,,,,
